label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
I Love You,0.0,-0.1322843168911685,-0.2315441778383391,-0.2834185133672734,-0.3230531386071043,-0.1509611185496377,-0.1654660164405337,-0.1701125099988514,-0.1711107319915249,-0.0729537754931882,-0.0731620407998773,-0.0717892931289657,-0.0747223811915975,0.0050509285097446,0.0079250777105045,0.0018271047180284,-0.0076528153560366,0.0811154883356858,0.1021777744520816,0.1123636413418509,0.1175863282513043,0.0,-0.0735000595711351,-0.2576460665264706,-0.4367949156874632,-0.5768814843400488,-0.4845186797980838,-0.7219279341560546,-0.866163424818506,-1.0,-0.4916216923381514,-0.6176769632455168,-0.4368612219070691,-0.285326329138686,-0.4811194689080734,-0.6186283420382697,-0.4503036808363864,-0.3166071404321197,-0.4566503846228069,-0.6331713962445938,-0.7466887438154743,-0.8660892014383501,0.0,-0.0507229613227592,-0.0718028686194068,-0.093923903145979,-0.1133021363645264,-0.0285207432560078,-0.0717049075026716,-0.0957337234379804,-0.1114856565859166,-0.0293186153844083,-0.125701468156176,-0.1559757416893447,-0.1507372479489322,-0.0371267706535618,-0.1271283576593901,-0.1234344387149499,-0.0920836443955786,-0.0487589969387657,-0.1048239157859458,-0.1118137582888813,-0.1019606939161533
I Love You,0.0,-0.1315567594516834,-0.2305268584464854,-0.2821447100639088,-0.3227142821931279,-0.1499606042046372,-0.1641043342730903,-0.1686084048059741,-0.1695310893018388,-0.0718828752820739,-0.0721665755125968,-0.0699696553838184,-0.0721472522770813,0.0061779458094132,0.0094958331803119,0.0041852371468781,-0.0049891276607669,0.0820075919455264,0.1029779137064924,0.1130108450012464,0.1179615457732041,0.0,-0.0731767635238357,-0.258142177402563,-0.4378629797054974,-0.5775311064292522,-0.4859358959347151,-0.7246160618576294,-0.8674497956814874,-1.0,-0.4927324048628459,-0.6184573898777317,-0.4367576028011226,-0.2856896454521145,-0.4819156748274948,-0.6197364563195242,-0.4518255544409928,-0.3195667906263204,-0.4571978530787431,-0.6330734413052055,-0.7456265671651787,-0.8645929760807439,0.0,-0.0508875092040398,-0.0723112991317045,-0.0947852924995528,-0.1145534496299557,-0.0298534125315394,-0.0728099909431705,-0.0960750361268788,-0.1112316646746207,-0.0308133985573268,-0.1273006230440822,-0.1569686515047927,-0.1511658070257128,-0.0387209489249596,-0.1286038298063802,-0.1244495263049934,-0.0928407203771957,-0.0504534328923009,-0.1061472451915513,-0.1126815660849479,-0.1025595530276009
I Love You,0.0,-0.1303404823270822,-0.2287561315337254,-0.2801380040175145,-0.3202468573718918,-0.1491057294595739,-0.1631012857555888,-0.1679429562391093,-0.169266812908598,-0.0713771183265541,-0.0716538789755217,-0.069321213331812,-0.0715007307903223,0.0065724637593963,0.0099528817729921,0.0051435911914852,-0.0037109993105049,0.0818391084237737,0.1037128261495713,0.1142172601724032,0.1195347839456507,0.0,-0.0756254489839876,-0.2614896964635786,-0.4400097227219289,-0.5790568981607231,-0.486124829116708,-0.7258322591993653,-0.8684847070050964,-1.0,-0.4935182765403343,-0.6177413640011845,-0.4363288060906595,-0.2859493212964694,-0.4824206120829761,-0.6185847729353902,-0.4526697174514435,-0.3214200818620806,-0.4573429249312447,-0.6327576529515538,-0.744985518198216,-0.8628081054333366,0.0,-0.0515734857725743,-0.0739348403102948,-0.097135539202038,-0.1175552789967078,-0.0327118031422148,-0.0763867290813933,-0.0995957827535969,-0.1146088173050308,-0.0333075188162643,-0.1299491103847128,-0.1584752844487832,-0.1519464542482236,-0.0409232704024692,-0.1306847276096392,-0.1259303242437922,-0.0940989183532973,-0.0524472030061098,-0.1084194496287274,-0.1151729769322593,-0.1052686103165072
I Love You,0.0,-0.127246481064659,-0.2301407373481944,-0.2874037673873338,-0.3379882821154529,-0.1487360359144683,-0.1615038113473761,-0.1624979871852045,-0.1604340556725761,-0.0700588970928683,-0.0850907233943506,-0.0817107663310554,-0.0759387408700142,0.0044967996453767,-0.0025392149830003,-0.0108876433822244,-0.0190726053021931,0.0773312826450133,0.0978071312920423,0.1080348891242119,0.111871134371419,0.0,-0.0765948808706262,-0.2728354528294031,-0.4396772740961312,-0.5476188589083295,-0.5042655286884842,-0.7330146606490402,-0.8710327399480071,-1.0,-0.5092719905973332,-0.6051962475614215,-0.4121574515281591,-0.2547267914302497,-0.49648769461599,-0.5871457759482552,-0.4071043040208975,-0.2700125124761074,-0.4787252958858651,-0.657531539114823,-0.7731119713612614,-0.894209330397759,0.0,-0.049378479475777,-0.0657579009589444,-0.083617065290077,-0.0989774799491543,-0.0272294445650825,-0.0701624497280883,-0.0928618170479353,-0.1066836887491555,-0.0287996679319268,-0.133160233667072,-0.1666452784740432,-0.1603588084855089,-0.0376013182644864,-0.1366835248813674,-0.1404387057370616,-0.1099401513686557,-0.049475462452422,-0.107786652732855,-0.118099847551088,-0.1094576694204483
I Love You,0.0,-0.1265233176052271,-0.2283621988155308,-0.2855089338316521,-0.3379573222507249,-0.1488703916283084,-0.1611856515524395,-0.1612108748873874,-0.1579692092477821,-0.0708060383596211,-0.0847441329555349,-0.0809992017281587,-0.074912237140987,0.0035977283784471,-0.0022823781707917,-0.0105385495634861,-0.0189816939311121,0.0763368884667502,0.0973065548707961,0.1082318622368173,0.1124568375689963,0.0,-0.0761722027771959,-0.2706258316443819,-0.4398123517336672,-0.5498904553232347,-0.5021085173263292,-0.7327707106100757,-0.8706382564723377,-1.0,-0.5072508079641412,-0.6061642494192794,-0.4131240615067686,-0.2573666317832838,-0.4949742505116233,-0.5888213382473906,-0.4093967465768164,-0.2727662117813927,-0.4772816157988294,-0.656083831688823,-0.7712447041839974,-0.8923000298342674,0.0,-0.0511441036221125,-0.0696472131321572,-0.0894930815398835,-0.1068468777819136,-0.0314372262996723,-0.075955924531363,-0.099137687419603,-0.1132621043885549,-0.0327212204154286,-0.1381215109875799,-0.1710204552308642,-0.1645310516673141,-0.0413938666862486,-0.1414117465608499,-0.1444182446391054,-0.1136057806682705,-0.0533342548039759,-0.112934668133027,-0.1236501313652453,-0.1153712806578275
I Love You,0.0,-0.1268057645865504,-0.2286513070699039,-0.2876332088098696,-0.3406256034652448,-0.1492678321522684,-0.1608975444786786,-0.160540512949956,-0.1575937700863552,-0.0711790796316245,-0.0841584217793763,-0.0797902163232576,-0.074133152369835,0.003300709172032,-0.0013633566774291,-0.0093393264165082,-0.0186354732080422,0.0758194233414392,0.096220063625977,0.1059238847162652,0.1090680011125417,0.0,-0.0792991147243987,-0.2713986027126666,-0.4380340396711472,-0.5472478386532008,-0.499476113871068,-0.7306221770820409,-0.8694774559044739,-1.0,-0.5035178733661543,-0.6013307187448482,-0.4098607337151176,-0.2569099727475262,-0.4915335283790755,-0.5826393385841001,-0.4043861170042562,-0.2698951787949659,-0.4754568477621027,-0.6562643307378025,-0.7725674511720403,-0.8934965887429918,0.0,-0.0532208682762318,-0.0724696104364311,-0.0928369164503001,-0.1107315225821533,-0.0329494378551998,-0.0790004787373755,-0.1036511885557692,-0.1184719451347648,-0.0332873908864295,-0.140049513399553,-0.1745241293107916,-0.1689488600944925,-0.0412271235579062,-0.1425166825579994,-0.1471828474170079,-0.1169917019455177,-0.052560621491348,-0.1118919166975167,-0.1227362079712744,-0.1144137184100153
I Love You,0.0,-0.1260457694747377,-0.229064699064499,-0.286759057762143,-0.3400075946607652,-0.1507238265242237,-0.1621841046155976,-0.1617699600507977,-0.158609862785797,-0.0721829851520126,-0.0851958362656008,-0.0807607366559588,-0.0748053646196097,0.0023366331206218,-0.0032224199907715,-0.0102664963312856,-0.018613050626727,0.0747809716387703,0.0928197149968347,0.1008186023016318,0.1022701186889402,0.0,-0.0731613849329315,-0.2662067651586879,-0.4339093125934024,-0.5429938517290753,-0.5021084012676175,-0.7344217226731852,-0.8718516426946993,-1.0,-0.5064248866572438,-0.6038863044503352,-0.4108489658666137,-0.2538604321424298,-0.4946105082615977,-0.5860984603237612,-0.4075496141670411,-0.2715980160062853,-0.4778860372667786,-0.6578605995426116,-0.7724797317951548,-0.8926540303654413,0.0,-0.0519374502444822,-0.0714911007462087,-0.092371810659687,-0.1108202840561425,-0.0337718834901583,-0.0797166283290241,-0.1038889833684581,-0.118224860507715,-0.0351658728184302,-0.1427892623497737,-0.1773241778359692,-0.1713521696526603,-0.0438459248987846,-0.1451585813945835,-0.1494044511150905,-0.118945751832596,-0.055772312478254,-0.1146137276450791,-0.1246513806234972,-0.1157587653270409
I Love You,0.0,-0.1283850884678207,-0.2317185297704192,-0.2915354291287727,-0.3451521150305447,-0.1526061338997195,-0.1644801098437192,-0.1646420637415597,-0.16228949857326,-0.0738660303916905,-0.0878847866690841,-0.0815911641178976,-0.0742871105260759,0.0006189192527433,-0.0054001208807765,-0.011947493605509,-0.0203996054507365,0.0726120636972072,0.0915601321382524,0.1002520163932289,0.1020892859230881,0.0,-0.0760625553314484,-0.266782556664712,-0.4330428153689276,-0.5418462663712879,-0.4984964495807947,-0.7307030586707227,-0.8697365151203788,-1.0,-0.5032396827638985,-0.600559728799126,-0.4088463654252486,-0.2531241310098168,-0.4925363445378998,-0.5818219316221235,-0.4033931559223583,-0.2677911060832975,-0.4795145791436442,-0.6600668325271702,-0.7758266402469011,-0.8962657060000492,0.0,-0.0557314520997526,-0.0749065038006785,-0.0949591935861185,-0.1123773268987719,-0.0308830180158627,-0.0763035409717189,-0.1009093529124655,-0.1157395670988474,-0.0303369318166061,-0.1388653404959104,-0.1751219965659089,-0.1699202860101839,-0.0378627711074013,-0.1410729367654065,-0.148248569652343,-0.1189160307219188,-0.0489104923690181,-0.1088126275261988,-0.1208596538980726,-0.1131746894425851
I Love You,0.0,-0.1272998059788283,-0.232190934949125,-0.291663397934269,-0.3449356484315881,-0.1511502298626539,-0.1642726066206591,-0.1645961100332157,-0.1620338282126787,-0.0729864136654311,-0.0876275041523011,-0.0812819847150029,-0.0721171330372738,0.0013934909495876,-0.0051644623952893,-0.0128128918266593,-0.0206376306178726,0.0736053835281228,0.0928874000542946,0.102444095240483,0.1056151026489807,0.0,-0.0736963688629043,-0.2699127807841129,-0.4385248487014977,-0.5481043508782714,-0.5014215279120092,-0.7325622225115781,-0.8703201524563748,-1.0,-0.5074055322857753,-0.6033314381425081,-0.4117130880584376,-0.2572884644883564,-0.4959068730726273,-0.5869702530524569,-0.4050429868638743,-0.267495266740695,-0.4794467498555692,-0.6600513588626051,-0.7771432842443864,-0.8992982402223115,0.0,-0.0535576678780155,-0.0720235501634809,-0.0912210261494182,-0.1077413681787928,-0.0324741943767192,-0.0761773002824358,-0.0985551096736859,-0.1121409640421547,-0.0322707916060742,-0.1367575939642254,-0.1691860056918711,-0.1623557366098202,-0.0397094893100627,-0.1394442813809401,-0.1424999901513064,-0.1114883127564578,-0.0505968997771234,-0.1099900117559426,-0.1207855565208621,-0.112421468459459
I Love You,0.0,-0.1270083068342747,-0.2300073277614935,-0.2896402705339403,-0.343411071295619,-0.1519986138592176,-0.1632601343237064,-0.1626869202312662,-0.1599154448748029,-0.0725598208228954,-0.0856613773356441,-0.0796631876763538,-0.0729176429345148,0.0027589791280064,-0.0021251650459528,-0.0101852324006242,-0.0203251827690983,0.0746491096000528,0.0933646975230795,0.1016668961001085,0.1032583512597105,0.0,-0.0790377044132715,-0.2708370746436677,-0.4379893810275407,-0.5495360909553441,-0.5021034981982253,-0.7344870577032161,-0.8713022165151634,-1.0,-0.5066126883344549,-0.6046815440313008,-0.4122300184803095,-0.2575793824592322,-0.4953302064544901,-0.5897639361668464,-0.4132596808315447,-0.2773255733098296,-0.4797521796344934,-0.6592299326863109,-0.7744948752362443,-0.8936160463935247,0.0,-0.0555279120483981,-0.0760124847153439,-0.0972399405282433,-0.1157497017958608,-0.0338810116774012,-0.0801607622748519,-0.105164951198746,-0.120338429418458,-0.0335072186635857,-0.1421061035700296,-0.1783053931527234,-0.1734597622205001,-0.0408741232490364,-0.1431731370345935,-0.149237536549498,-0.1197929371339049,-0.0517549454417469,-0.1114498318842864,-0.1229571534984416,-0.1150183868990329
I Love You,0.0,-0.1263562496126439,-0.2292690297577049,-0.2888614158983384,-0.3421910742354275,-0.1505327050002464,-0.1613977012012627,-0.1600774943693064,-0.1563932368123353,-0.0719774456165485,-0.0841309722757572,-0.0793851535319274,-0.0737060897593672,0.0029175819343466,-0.0013113481850561,-0.0098329638371578,-0.0199648398962316,0.0749570380791957,0.0942205684291716,0.1030428411881848,0.1053356200722308,0.0,-0.0808131405678345,-0.2745979206138398,-0.4428430203140517,-0.5557292946493672,-0.5012533810921779,-0.7329547805335663,-0.870235620880918,-1.0,-0.5065617910251237,-0.607449632132943,-0.4159977633258797,-0.2614998742843916,-0.4954525109247417,-0.5943909128268543,-0.4154734924957026,-0.2773039687979665,-0.4788418768774921,-0.6593374785760839,-0.7761220944351221,-0.896295478288245,0.0,-0.0537103330058282,-0.0737298767244419,-0.0949085274122571,-0.1136015223130656,-0.0330088097950492,-0.07908218561499,-0.1038890813736477,-0.1190076541946277,-0.0333872652839222,-0.1406972541867892,-0.1759798019041088,-0.1710058730026022,-0.0413317749042953,-0.1427943542852376,-0.1474148097532391,-0.1172978766208225,-0.0527051534153856,-0.1125730216635489,-0.1237834295938365,-0.1157330419458236
I Love You,0.0,-0.1265380573758594,-0.2298128652545553,-0.2887790723729933,-0.3415362614120623,-0.151180018447926,-0.161209322423327,-0.1600112105598658,-0.1563279128894014,-0.0721154714421689,-0.083035332661324,-0.0778242952096261,-0.072275736963878,0.0032826338661916,0.0003389923472544,-0.0075285999709702,-0.0178793714327376,0.0752706152898391,0.0945304374058122,0.1036002886919831,0.1061226646617869,0.0,-0.0836299739334416,-0.2792478222684795,-0.4477266175212488,-0.5599989030239749,-0.5050067591114227,-0.7360216826675782,-0.8714376205252241,-1.0,-0.5098527844796621,-0.6098374669485805,-0.4182588983818934,-0.2643639980495231,-0.4980977499282618,-0.5959625931175456,-0.4205669626941196,-0.285273565085126,-0.4801106875564792,-0.6601083999601343,-0.7740672192125987,-0.8915554919368918,0.0,-0.0525791528979153,-0.0716344374795828,-0.0921353558625599,-0.1102082616249615,-0.0306884382146905,-0.0763396034339954,-0.1008190414879599,-0.1156227496682573,-0.031378485882981,-0.1384929523212002,-0.1740498081203573,-0.1690155911639173,-0.0395965419745758,-0.1408679723042238,-0.1465188703864555,-0.1169355590706796,-0.0510516430468699,-0.1101125186946041,-0.1211021198301081,-0.1128180946772505
I Love You,0.0,-0.1234575665934649,-0.2268839092374053,-0.2865264370791187,-0.3395924356709903,-0.1476692304063803,-0.1563019791608291,-0.1555391869704988,-0.1526762972540422,-0.0690403534001703,-0.0773227499276651,-0.0742934865798432,-0.0711434074851738,0.0060683370955545,0.005249773453676,-0.0036719117365039,-0.0153155125403116,0.0784911282403381,0.0983708957419235,0.1090081914151475,0.1132732963736595,0.0,-0.081738504999877,-0.2787528374565907,-0.4478969660733525,-0.5609727105583958,-0.5068191014668161,-0.7373567799203422,-0.8718105281180172,-1.0,-0.5126412378413197,-0.6121065307294651,-0.4195332856789798,-0.2669245861119947,-0.4996890909562492,-0.5980687891802846,-0.4212248405238861,-0.2866299166398224,-0.4790352425849839,-0.6611270832485002,-0.7773330844448315,-0.8968308779783803,0.0,-0.0525944843881868,-0.0724056924811486,-0.0932654668580773,-0.1117189382815247,-0.0341484148610763,-0.0781897295628475,-0.1005261707099225,-0.114011321325767,-0.034474392275923,-0.1377732606160558,-0.1702319682396638,-0.1639288534914477,-0.041929626362816,-0.1403369163366008,-0.1434959071044769,-0.1130485666434177,-0.0525665146692628,-0.1104924871049956,-0.120176922488931,-0.1111525472736566
I Love You,0.0,-0.1233330018940542,-0.2264382376376517,-0.2861156313500599,-0.3395325278011536,-0.1487027924702385,-0.1574257084245128,-0.155578810197659,-0.1514871518776035,-0.0699606341753777,-0.0782057925346401,-0.0752972107633154,-0.072121726060316,0.0053765918179767,0.0038662526639768,-0.0054928650284943,-0.0173864153548542,0.0776943520860599,0.0978484201529093,0.1088111111380574,0.1132173673104403,0.0,-0.0812330726819392,-0.2770468598553469,-0.4472180253386676,-0.5622884211553111,-0.5064124069309073,-0.7372617510718558,-0.8718710986834854,-1.0,-0.5122965993521574,-0.613275436549992,-0.4212559554653394,-0.2678601983731451,-0.4996156112750792,-0.5994391939612302,-0.4209480941837257,-0.284072698915439,-0.4784515965268397,-0.6590981968355902,-0.7756422848615514,-0.896005065362251,0.0,-0.0538737997120587,-0.0747997608927047,-0.0965418997188762,-0.115712192681558,-0.0356233223249751,-0.0810934273440706,-0.1046306685890212,-0.1188743473952578,-0.0356813873541701,-0.1408592890713758,-0.1744100469086349,-0.1686839954848876,-0.0430147171844866,-0.1429127389770234,-0.1464314519578832,-0.1160221507208063,-0.0536537454193407,-0.1131328692245762,-0.12375368766672,-0.1152246754797247
I Love You,0.0,-0.1232230082453977,-0.226742385992642,-0.2851252518769557,-0.3378552604927548,-0.1471362218900475,-0.156384420117447,-0.1553346806223065,-0.1517436435281038,-0.0683371669111351,-0.0784809724797442,-0.0743998327948571,-0.0689300242711069,0.0070930379877926,0.0044546344418385,-0.0042102556253528,-0.0147221761200606,0.0798112701538551,0.0995401858570164,0.1110378258597171,0.116492705352851,0.0,-0.0820207666850746,-0.2806199125293301,-0.4506990955697362,-0.5644311407205046,-0.5066843725866415,-0.7370793274888644,-0.8715008571415506,-1.0,-0.5132932930455734,-0.6112121323793459,-0.418488434305137,-0.2655898755887216,-0.5001589740016984,-0.5976329685718351,-0.4179515271860337,-0.2810302591276227,-0.4791542314118102,-0.6598915990982328,-0.7763237141061048,-0.8964996534043973,0.0,-0.0518036482010324,-0.071087891463265,-0.0914856042012788,-0.1094181523527824,-0.0338254303291805,-0.0778735057417665,-0.1000515558166941,-0.1135161460390129,-0.0345357865573703,-0.1378604102247526,-0.1694715734006712,-0.162626797794761,-0.0424152255230548,-0.1409938674869728,-0.1429812694698171,-0.1117507629506726,-0.0535271064356571,-0.1123868775130946,-0.1222914235105139,-0.1133576343665284
I Love You,0.0,-0.1235180356920424,-0.2267599546728609,-0.2854180033179185,-0.338203542736822,-0.147916796314055,-0.156701798710898,-0.1556554874914012,-0.1522141844300557,-0.0694437241032672,-0.0773827383756482,-0.0748381773412029,-0.0714007784261989,0.0057140547349873,0.0055390412783036,-0.0038737209250901,-0.0155729666271887,0.0785697334891716,0.097795904086029,0.1093136742961202,0.1154209708057023,0.0,-0.0813376386194925,-0.2771202114593359,-0.4473997560783604,-0.562850411858831,-0.5066169054046545,-0.7377350990261478,-0.8716553287676586,-1.0,-0.5123133914811056,-0.6140725426066054,-0.422543066015648,-0.2712700501053429,-0.498786870665493,-0.5982665388305554,-0.4202548323823764,-0.284235854730888,-0.4770507378483192,-0.6589536665672567,-0.7762375883064894,-0.8957600667824426,0.0,-0.0528093878108402,-0.0735400641123118,-0.0954000441924147,-0.1147492290554605,-0.0353218623156707,-0.0806200063215221,-0.1040208284337723,-0.1182883292998365,-0.0361384431309447,-0.1405853802456816,-0.1735484916833798,-0.1676086864174874,-0.0440852110043033,-0.1431716920864761,-0.1456680739356824,-0.1147512484414991,-0.0553783665881362,-0.114110261656395,-0.1236413262252203,-0.1143574597498523
